X1,X2,X3,X4,X5,X6,X7,X8,X9,Y1
41.7,84.9,89.8,106.8,27.3,29.6,2.39,9.3,923,3
28.9,62.5,28.6,39.6,16.2,8.7,0.76,11.2,586,0
28.0,57.2,2.0,7.0,23.7,7.9,0.92,10.7,419,0
28.8,67.1,18.2,23.0,22.1,5.9,1.03,15.6,569,0
27.8,64.2,12.5,17.2,18.8,5.2,1.0,14.1,323,0
31.5,62.0,75.4,82.5,22.7,19.2,1.55,5.9,642,1
25.5,80.9,24.7,31.1,13.8,7.2,1.01,13.7,522,0
33.2,109.9,2.8,14.8,26.7,15.2,1.88,9.0,511,2
24.7,87.2,15.5,25.1,33.3,17.7,2.27,5.1,670,2
29.8,58.4,27.3,33.4,12.1,8.3,0.9,10.7,410,0
40.1,70.6,9.2,17.9,29.2,18.0,2.16,4.6,569,2
29.1,41.6,22.5,25.3,19.6,5.8,0.99,11.2,263,0
27.8,96.1,4.5,31.9,39.5,0.7,1.99,4.5,614,2
34.2,78.8,18.1,29.6,24.6,11.3,1.73,6.8,441,1
25.5,73.0,11.6,16.3,11.2,3.0,1.06,11.4,494,0
29.6,80.8,10.5,31.9,30.7,21.5,2.94,4.0,558,2
38.5,57.4,75.0,83.0,34.9,1.6,2.35,3.7,505,2
24.6,82.8,5.6,19.8,28.7,19.1,2.02,8.0,710,2
27.2,74.2,18.5,24.7,38.4,33.9,2.48,3.9,424,2
23.3,52.6,9.4,17.5,21.0,12.1,1.41,10.8,498,1
21.7,56.3,13.8,25.0,17.5,6.9,1.09,10.5,605,0
22.2,83.3,11.0,22.4,25.2,14.7,1.35,10.2,528,1
38.2,71.9,0.7,27.3,29.7,23.8,2.18,4.8,593,2
34.4,54.0,15.7,28.5,28.9,17.2,1.58,8.0,487,1
41.4,74.4,27.5,38.8,28.9,21.3,2.18,4.2,778,2
24.0,55.5,4.1,5.7,12.7,4.3,0.89,13.9,545,0
26.4,54.3,4.2,7.6,23.8,5.8,1.02,11.7,299,0
25.4,75.7,17.5,29.2,18.7,11.8,1.45,7.0,462,1
18.7,53.5,28.3,35.6,20.3,4.3,0.94,10.8,530,0
26.3,58.7,2.6,6.5,23.8,6.4,0.99,11.2,530,0
45.9,69.9,67.9,68.3,48.6,23.2,2.29,2.6,871,3
23.1,70.5,34.7,39.4,21.6,4.5,0.85,10.8,283,0
20.9,41.1,1.7,8.4,24.8,4.9,1.08,11.2,590,0
27.0,84.3,18.2,25.4,15.5,10.9,1.08,5.5,431,1
28.8,40.1,12.0,17.6,25.9,7.2,1.06,13.3,390,0
26.4,61.3,3.4,6.2,34.9,24.1,1.74,4.4,672,2
36.4,61.5,35.3,30.1,28.7,6.4,1.1,5.7,312,1
42.6,98.3,5.8,11.7,35.4,25.2,2.33,8.4,561,2
34.4,68.6,14.6,20.6,28.4,6.4,1.36,7.2,412,1
38.6,58.3,9.6,29.6,28.4,13.7,2.17,3.5,422,2
34.8,75.2,8.9,28.9,32.5,16.6,1.8,7.1,517,2
34.9,83.9,7.0,9.5,31.4,7.8,1.68,5.1,524,1
25.6,65.8,0.3,5.2,18.7,7.0,0.86,11.0,303,0
26.0,49.6,38.8,43.0,15.1,6.2,1.15,10.2,469,0
19.6,38.3,4.0,8.8,21.1,9.1,0.95,10.2,285,0
18.2,45.5,9.4,17.0,15.5,6.4,0.89,14.1,373,0
44.1,91.8,42.0,61.6,38.7,32.5,2.39,3.4,613,3
30.1,54.7,5.2,7.2,30.1,18.6,1.65,5.8,520,1
29.6,54.6,7.7,14.1,18.6,6.7,0.99,11.6,340,0
30.9,73.9,7.1,19.8,27.7,4.1,1.19,6.1,545,1
30.9,81.4,14.5,24.8,27.9,15.9,1.59,7.1,392,1
21.9,56.3,16.4,20.3,23.3,9.4,0.84,10.8,271,0
21.1,50.6,1.1,14.4,32.2,13.1,1.54,7.4,634,1
24.0,86.1,44.5,52.2,29.5,15.4,1.49,5.5,689,1
35.5,75.9,5.6,28.7,44.0,24.8,2.39,5.2,536,2
29.2,83.7,5.8,20.6,25.7,11.9,1.46,5.1,698,1
28.9,87.3,98.3,118.1,34.8,13.4,1.76,7.9,760,2
22.4,65.2,34.2,38.7,28.2,5.9,1.02,10.7,532,0
40.8,82.2,2.4,14.3,29.8,10.6,1.04,5.1,481,1
39.1,82.6,11.4,31.9,27.9,18.5,2.0,4.5,750,2
34.1,90.5,14.3,17.4,19.6,6.4,1.59,7.0,494,1
20.1,73.7,9.2,14.6,15.9,3.5,0.93,13.6,512,0
28.1,82.0,14.5,19.5,27.0,9.3,1.47,8.2,697,1
39.3,73.0,15.0,35.5,34.2,8.1,2.05,3.7,655,2
21.9,48.9,6.7,11.1,13.7,7.1,0.93,11.4,549,0
25.3,79.8,2.3,10.9,33.5,14.1,2.04,4.3,602,2
25.7,39.5,11.7,16.9,18.6,7.0,1.01,16.5,206,0
24.5,73.3,7.8,12.5,21.6,4.5,0.94,10.2,322,0
26.4,76.1,16.6,21.8,20.2,5.7,1.73,5.3,633,1
26.0,65.5,12.3,16.1,24.8,3.1,0.99,10.9,405,0
41.3,103.3,168.6,185.0,47.0,28.8,1.99,4.3,631,3
32.6,61.4,37.3,53.1,27.8,11.8,1.65,5.1,529,1
33.4,80.3,3.1,13.0,23.3,10.1,1.76,7.3,600,1
24.5,73.2,3.5,7.3,25.3,4.6,1.37,10.7,399,0
30.2,72.3,13.7,22.2,29.8,10.1,1.74,9.7,555,2
24.1,47.7,15.6,17.9,17.7,2.9,1.02,12.9,426,0
33.8,78.8,120.5,139.6,41.6,5.3,1.88,3.3,688,2
24.0,79.3,6.2,13.3,22.0,6.6,0.9,10.5,579,0
22.0,72.9,7.5,11.7,21.2,4.0,0.88,25.2,300,0
28.7,60.8,20.4,34.7,31.8,9.5,1.4,7.6,667,1
31.6,54.6,1.0,7.7,18.8,3.2,1.05,11.1,208,0
47.1,61.2,15.8,34.2,29.7,18.3,1.56,10.4,675,2
26.9,67.4,4.4,12.5,31.9,11.2,1.69,5.8,311,1
27.3,79.9,26.9,33.8,16.6,6.0,0.91,10.1,365,0
38.1,92.0,115.9,153.7,37.6,23.6,2.96,2.7,511,3
50.6,92.4,42.9,58.7,40.4,29.7,3.34,4.8,695,3
27.3,73.2,8.6,11.8,17.2,4.8,1.1,11.4,345,0
22.2,69.7,19.1,21.7,25.0,9.2,1.15,12.5,595,0
49.0,98.4,149.7,183.1,33.8,7.6,1.12,5.2,797,3
28.3,59.1,1.5,6.1,23.4,7.0,1.1,10.9,511,0
28.5,44.0,1.3,3.1,15.1,5.0,0.83,19.2,405,0
27.7,68.1,30.4,35.6,28.8,5.0,0.86,11.0,485,0
26.9,66.8,10.5,18.7,30.4,10.5,1.71,10.8,589,1
24.7,55.3,11.2,15.3,12.5,6.6,0.99,17.5,200,0
25.1,70.1,9.5,17.4,25.8,4.4,0.83,12.3,596,0
21.5,61.4,4.2,10.4,22.1,-0.1,0.95,10.9,447,0
30.1,71.8,6.7,24.3,28.7,12.4,1.34,6.9,571,1
24.8,84.3,1.0,9.2,24.8,2.7,1.64,9.2,614,1
34.0,104.3,25.9,44.1,41.7,15.9,2.35,7.1,676,3
32.7,64.6,12.6,18.9,30.5,9.5,1.65,7.2,505,1
32.4,62.5,28.9,38.3,31.0,7.0,1.64,5.1,688,1
28.4,79.6,21.5,37.8,21.6,11.1,1.68,5.6,655,1
22.5,67.5,4.9,8.1,24.6,3.6,0.97,14.2,471,0
28.8,44.8,4.2,8.8,12.1,3.9,0.92,14.0,298,0
30.1,56.7,7.9,25.2,26.4,11.4,1.39,7.0,662,1
24.2,80.6,3.3,13.0,23.6,14.5,1.22,6.1,367,1
29.7,82.0,20.8,30.1,26.9,11.6,1.39,7.2,424,1
34.1,65.4,49.1,56.2,23.1,10.2,1.49,7.9,385,1
24.0,46.1,0.0,2.2,15.1,6.8,1.13,10.8,465,0
29.1,93.5,9.8,30.2,29.3,13.4,1.54,5.4,402,2
37.7,73.8,16.9,36.9,40.0,25.8,2.3,5.1,451,2
25.6,46.0,9.2,14.7,17.1,1.3,0.88,10.2,333,0
24.7,38.8,16.9,24.5,16.6,3.4,1.06,11.2,485,0
40.5,106.5,61.9,84.7,37.6,19.6,3.03,4.5,625,3
36.6,90.5,21.9,33.1,30.7,19.9,2.3,7.2,443,2
24.6,90.1,45.9,52.9,19.0,10.9,1.79,6.7,550,1
29.6,76.8,33.8,40.2,13.1,3.6,1.16,12.6,326,0
31.5,66.1,1.5,9.5,23.4,8.2,1.39,6.6,691,1
22.3,50.9,11.1,18.3,19.5,5.1,1.02,11.6,287,0
32.9,56.0,6.0,15.9,21.0,12.3,1.78,6.4,434,1
28.1,83.5,11.8,24.0,28.6,9.0,1.07,9.0,690,1
25.2,46.0,3.9,8.2,22.8,0.2,1.17,10.4,392,0
29.5,68.8,1.2,7.0,13.6,6.1,0.98,11.1,368,0
24.2,89.0,22.8,31.7,34.3,10.9,1.46,5.8,623,1
26.8,91.8,5.1,10.5,28.3,7.2,1.31,9.6,376,1
20.2,52.4,11.0,14.6,12.2,4.4,0.95,18.7,418,0
23.2,39.6,0.8,7.3,21.7,5.8,0.91,10.9,438,0
25.8,56.2,8.5,16.8,29.4,10.3,1.3,5.0,414,1
33.3,59.2,9.5,25.1,38.2,19.9,1.69,4.9,450,2
25.2,69.1,75.3,89.9,30.1,10.8,2.18,8.4,483,2
27.5,62.3,1.1,6.0,14.1,5.6,1.04,10.9,533,0
26.0,76.0,1.0,4.5,13.1,2.7,1.09,10.2,248,0
38.2,95.1,15.8,31.3,26.2,11.0,2.43,5.5,616,2
41.4,82.4,12.6,27.3,41.2,9.1,1.91,4.3,471,2
22.2,76.9,2.5,5.7,20.6,6.0,0.92,11.3,339,0
28.2,49.3,40.9,48.4,21.3,8.8,1.64,11.6,617,1
27.3,48.7,18.1,24.7,12.8,4.6,1.05,10.8,224,0
22.6,41.7,5.7,12.1,21.5,6.1,0.85,10.3,407,0
48.6,88.7,37.5,64.1,34.3,5.6,1.75,6.2,592,2
36.0,95.2,7.0,21.6,36.2,13.8,1.75,4.5,564,2
21.2,59.5,6.5,9.8,22.9,5.0,1.09,10.5,595,0
25.8,55.8,18.9,26.4,19.9,7.3,1.0,12.0,579,0
37.1,100.9,3.5,19.9,46.0,18.4,2.08,6.6,473,2
21.5,47.3,10.6,18.8,15.6,6.2,1.0,11.4,271,0
27.8,66.9,12.1,14.6,25.5,4.5,1.06,13.9,442,0
23.6,73.0,10.5,13.8,17.1,6.3,1.03,10.4,571,0
33.5,68.3,54.1,72.7,30.6,25.1,1.52,7.2,570,2
21.2,75.1,25.1,31.7,26.0,10.3,1.48,6.9,666,1
28.4,76.2,16.8,28.7,30.0,8.2,1.64,5.7,644,1
31.7,51.8,30.9,45.9,21.7,7.4,1.08,6.9,460,1
28.4,62.8,24.6,35.1,23.5,12.3,1.53,5.4,543,1
27.7,58.8,39.1,50.7,33.0,9.8,1.43,7.9,408,1
24.7,78.7,0.1,6.4,13.0,4.7,0.97,10.8,193,0
32.5,74.8,53.5,65.2,22.0,11.4,1.54,5.4,399,1
27.5,83.2,6.7,16.6,24.2,10.1,1.63,9.3,566,1
24.2,75.7,29.5,34.0,17.0,5.9,1.06,10.3,483,0
48.4,109.0,103.3,114.9,48.6,25.6,2.23,5.9,863,3
24.7,69.8,5.7,8.5,26.4,2.9,1.15,12.4,443,0
26.8,64.3,10.7,15.9,26.5,3.8,1.3,12.8,451,0
27.3,72.1,20.4,25.9,24.7,2.8,0.83,10.7,238,0
23.1,45.4,4.6,14.4,20.0,7.8,1.09,10.4,310,0
25.2,77.3,2.2,4.3,12.2,1.8,0.87,10.2,547,0
19.1,50.6,4.8,18.4,33.6,5.9,1.98,6.6,648,1
27.9,41.1,24.9,29.8,23.5,6.1,1.08,10.8,294,0
23.8,68.8,21.8,29.6,14.6,5.3,0.89,10.9,583,0
29.0,42.8,2.0,2.3,20.5,5.9,1.03,10.1,428,0
24.2,46.4,2.2,7.6,20.9,3.6,1.04,10.9,365,0
44.7,78.8,87.4,113.0,37.8,16.0,2.07,3.4,549,2
47.0,63.5,82.5,101.4,41.3,24.7,2.46,2.9,582,3
32.2,59.9,29.3,38.6,32.9,18.3,2.14,6.0,563,2
29.3,72.3,113.9,126.4,36.9,13.2,1.53,5.2,630,1
40.4,59.6,5.1,17.0,30.5,11.7,1.35,8.9,673,1
24.0,60.3,1.5,8.1,22.2,6.0,1.14,11.1,301,0
21.8,88.6,1.7,13.9,29.4,10.8,1.66,6.2,541,1
24.4,57.1,1.6,5.3,16.7,7.9,1.02,16.4,228,0
24.9,79.2,5.5,12.2,21.3,4.6,1.0,11.9,225,0
25.6,68.2,8.0,21.8,27.9,9.9,1.6,5.2,579,1
28.7,93.1,24.5,32.8,20.5,7.7,1.46,5.5,300,1
52.3,84.7,21.2,36.4,26.8,15.6,2.27,2.7,647,3
22.1,83.0,0.7,9.3,32.5,11.4,1.6,6.3,512,1
28.7,84.0,79.8,86.5,24.0,6.7,1.2,9.6,423,1
22.4,58.6,8.1,12.7,12.4,4.0,1.1,10.2,591,0
35.0,60.9,3.3,8.2,27.0,15.3,1.41,7.0,684,1
35.5,100.3,3.2,22.2,38.7,16.2,1.74,7.9,717,2
32.6,54.3,5.7,19.6,25.9,11.8,1.35,7.0,649,1
27.9,39.7,2.3,8.1,22.2,6.3,1.0,10.2,430,0
26.5,78.8,0.1,14.2,38.2,3.5,1.14,7.9,589,1
36.8,105.9,106.8,117.2,44.6,16.0,2.34,7.6,716,3
27.7,66.3,12.1,16.9,23.3,6.2,1.06,10.7,287,0
26.7,42.5,1.4,4.7,21.1,5.6,1.07,10.2,484,0
34.4,65.9,44.9,62.7,50.5,9.1,2.37,4.5,574,3
20.7,59.2,8.8,14.1,23.1,1.9,0.99,10.7,346,0
25.1,57.2,11.5,16.7,13.4,3.6,0.88,10.8,548,0
27.6,52.8,39.5,54.9,28.7,7.3,1.37,5.5,382,1
31.1,59.2,31.2,46.1,32.8,10.5,1.48,6.5,450,1
32.6,87.7,59.1,82.6,33.7,9.4,1.7,5.1,634,2
44.0,70.6,23.0,42.3,35.2,17.2,1.79,3.5,726,2
24.1,81.4,80.4,93.2,19.7,12.8,1.66,9.5,400,1
22.2,65.9,7.9,13.5,14.3,5.0,0.89,11.0,390,0
36.4,77.4,39.3,62.4,25.9,10.8,2.37,4.8,774,2
26.2,54.4,21.0,22.0,26.8,6.1,0.88,10.4,377,0
33.3,59.8,53.4,57.2,34.9,14.6,1.81,15.8,629,2
32.6,67.2,45.4,61.4,27.4,5.2,1.43,7.2,470,1
22.5,43.3,3.3,8.3,26.3,5.6,0.97,10.4,434,0
24.4,59.2,1.2,9.1,20.1,7.2,0.89,12.2,600,0
20.6,80.8,14.4,21.1,22.5,5.0,0.96,12.0,584,0
25.7,78.9,47.3,61.1,32.0,8.7,1.23,7.4,530,1
30.9,51.6,0.6,5.3,20.0,6.9,1.02,13.0,484,0
25.2,51.0,2.5,6.8,22.8,7.1,1.17,12.8,500,0
36.5,68.3,4.4,19.3,32.0,14.8,2.18,8.2,771,2
24.6,76.5,13.9,21.6,20.0,5.9,1.11,10.8,414,0
27.6,78.7,4.8,8.5,24.4,5.1,1.0,10.9,513,0
29.8,91.3,3.6,10.8,34.6,14.0,1.09,7.0,649,1
24.4,44.8,7.4,8.4,24.9,4.9,1.02,10.0,541,0
37.2,80.5,35.6,44.6,34.2,24.1,2.17,6.3,607,2
35.0,81.6,52.5,65.4,32.5,5.0,1.59,8.2,624,1
42.1,83.5,14.7,36.2,42.8,0.1,2.31,3.4,797,2
35.5,97.4,12.8,37.3,24.7,13.0,1.75,12.4,513,2
41.0,67.4,11.3,26.7,28.3,21.9,2.04,5.5,493,2
24.6,89.2,4.1,16.2,32.0,2.6,1.83,3.9,480,2
19.1,46.7,3.8,7.0,20.0,6.6,0.88,11.1,395,0
27.2,62.6,8.5,13.2,27.2,6.6,0.95,10.2,505,0
30.4,77.7,27.8,37.1,19.9,8.1,1.98,10.4,693,1
28.4,80.6,7.8,11.7,14.7,4.8,0.76,10.6,366,0
36.1,79.0,19.0,27.4,20.5,13.8,1.49,6.9,604,1
17.0,77.2,19.0,26.3,19.7,8.1,1.0,11.1,217,0
46.6,81.9,6.6,31.9,54.9,11.8,2.19,2.8,734,3
32.3,65.9,28.5,38.8,26.4,4.1,1.63,7.5,662,1
21.3,53.4,16.1,22.3,19.3,3.7,0.98,11.8,314,0
24.0,57.7,1.7,7.6,13.1,5.4,0.83,10.3,449,0
25.7,86.6,4.4,16.6,18.2,10.9,1.37,5.6,594,1
27.1,66.8,0.1,5.2,23.1,6.4,0.99,12.7,417,0
41.1,110.2,26.6,42.7,26.8,9.0,2.4,8.7,814,2
41.6,105.2,62.8,89.8,42.7,21.8,2.47,4.7,677,3
42.8,61.5,13.8,22.2,31.0,9.1,1.97,5.5,637,2
27.8,61.2,16.3,24.1,10.6,6.8,1.19,11.1,365,0
23.8,51.1,8.8,12.7,14.1,4.3,0.94,13.6,425,0
27.4,67.4,3.6,10.7,28.0,3.1,1.06,12.5,424,0
22.2,53.1,10.4,11.7,11.8,4.9,1.0,10.1,300,0
26.5,93.2,18.4,18.5,28.5,2.2,1.17,8.4,506,1
32.5,89.5,40.5,56.8,31.3,18.7,1.86,8.1,630,2
50.4,102.2,51.6,74.0,36.4,37.6,2.3,3.3,671,3
28.4,75.9,17.2,27.6,15.5,7.1,1.15,11.1,338,0
27.5,56.7,7.0,15.8,18.5,0.8,1.09,18.1,406,0
24.3,78.1,0.5,5.2,24.3,2.6,1.0,12.0,517,0
16.1,69.8,14.1,19.9,14.4,9.7,0.98,11.0,498,0
30.7,93.7,135.1,144.6,36.7,20.0,2.12,4.1,531,2
35.5,95.0,31.6,52.5,24.3,13.6,2.34,4.3,478,2
41.1,68.2,14.3,22.6,32.7,13.6,1.86,5.4,453,1
24.4,79.8,10.9,29.8,19.6,6.9,1.47,8.2,593,1
35.5,69.0,22.0,38.7,35.0,9.9,2.1,6.1,490,2
25.0,55.9,15.9,22.9,16.0,8.3,1.07,10.6,329,0
25.1,61.0,17.5,36.0,27.6,17.5,1.51,6.6,458,1
32.5,79.2,2.8,15.5,24.4,9.0,1.57,5.0,479,1
32.8,89.1,18.0,32.4,44.1,16.1,1.64,4.3,734,2
25.8,56.3,5.0,9.5,20.9,2.5,0.98,14.1,410,0
27.3,103.2,38.7,45.3,29.0,11.5,1.37,11.8,477,2
32.0,63.1,21.3,36.9,33.6,24.0,2.03,4.0,746,2
26.6,45.9,14.2,20.1,23.5,3.2,1.23,14.0,454,0
24.8,41.0,4.7,11.8,13.7,2.5,0.94,13.5,538,0
26.2,46.4,34.2,40.9,26.1,7.2,1.13,12.5,358,0
30.7,53.5,4.9,11.5,22.9,8.8,0.98,13.7,429,0
18.0,66.7,3.3,6.1,11.3,5.3,0.82,14.6,517,0
38.5,103.0,12.2,37.4,40.5,19.5,1.89,7.2,527,2
23.6,84.3,8.8,20.2,33.2,9.2,1.23,9.1,477,1
35.0,55.8,12.9,17.8,26.2,13.8,1.65,6.2,313,1
30.8,62.2,11.8,37.1,29.1,17.0,1.91,4.4,629,2
31.2,99.0,29.4,59.3,38.7,18.5,1.79,11.0,639,3
22.7,76.8,12.9,15.2,21.9,4.9,0.99,18.6,410,0
38.2,67.7,5.3,19.4,29.2,10.6,2.25,6.1,514,2
28.0,63.6,2.8,6.3,27.8,7.9,0.91,11.8,344,0
33.5,90.8,7.0,14.0,31.1,9.1,1.77,6.9,672,2
24.0,86.1,27.9,40.8,17.3,7.3,1.36,9.9,491,1
40.3,120.5,9.7,27.6,47.8,10.1,2.58,2.5,799,3
30.1,80.9,4.6,15.3,29.6,9.6,1.71,5.2,332,1
32.2,58.5,2.2,19.5,27.8,7.9,1.77,7.8,356,1
27.9,47.4,9.0,14.2,19.9,9.0,1.06,10.5,428,0
47.0,74.1,8.6,24.1,29.1,14.0,0.99,9.0,643,2
25.2,76.3,0.9,6.0,22.9,5.5,0.88,18.6,590,0
31.8,59.8,25.6,30.9,18.7,4.6,1.09,10.1,326,0
25.1,47.4,1.9,6.0,24.0,8.4,1.0,10.9,265,0
18.8,72.3,8.8,12.2,18.7,3.2,0.85,13.1,498,0
26.1,60.2,7.8,18.9,22.7,11.4,1.63,11.4,551,1
30.8,66.5,15.7,21.5,23.8,0.7,1.54,6.6,528,1
18.9,51.4,7.2,17.2,18.5,5.8,1.44,5.7,321,1
42.0,63.2,36.7,69.0,39.7,11.9,2.49,3.4,798,3
31.0,50.1,6.8,20.9,17.7,12.8,1.7,5.1,328,1
31.6,61.9,46.9,46.9,17.9,4.0,1.46,5.4,339,1
23.5,51.9,5.2,15.0,14.4,0.5,1.41,5.9,475,1
21.9,80.0,1.1,6.0,21.8,11.4,1.77,6.5,642,1
30.7,79.1,23.2,25.8,13.5,5.5,0.98,10.1,456,0
19.2,66.2,16.4,44.9,18.8,7.1,2.25,4.4,799,2
23.0,53.6,0.3,4.9,24.6,4.8,1.02,10.3,581,0
21.5,83.1,19.3,25.4,12.9,3.2,1.13,10.5,335,0
29.4,60.4,10.7,14.9,11.2,2.4,1.03,11.2,363,0
30.0,78.1,38.4,55.7,30.8,16.4,1.45,5.9,739,2
22.1,79.6,1.6,4.1,20.1,3.8,1.02,14.7,376,0
23.7,67.7,23.3,31.0,21.2,5.1,1.04,10.3,514,0
28.0,52.1,54.3,60.1,14.7,9.3,1.03,13.8,268,0
22.3,51.5,2.8,8.6,26.9,8.4,0.96,10.5,370,0
28.6,50.0,2.4,8.1,24.5,4.3,1.71,7.3,337,1
27.3,71.6,30.3,35.3,27.8,6.6,1.03,11.2,237,0
28.9,62.3,5.1,10.3,14.3,5.8,0.82,14.5,368,0
29.3,86.7,18.2,32.5,29.2,12.9,1.4,5.5,552,1
40.5,76.1,52.1,80.9,35.7,10.5,2.88,7.3,640,3
30.7,75.8,37.3,50.0,26.0,13.6,1.34,5.9,415,1
29.4,61.4,29.6,50.2,37.0,11.4,1.89,4.7,497,2
21.2,52.0,0.2,3.9,17.9,4.5,0.95,10.5,278,0
36.1,69.4,8.3,18.9,21.2,16.6,1.1,5.1,602,1
25.6,51.5,35.5,40.7,32.2,-1.7,1.35,7.3,378,1
24.9,58.5,2.6,7.2,11.8,8.0,0.98,10.8,299,0
31.1,68.6,32.4,43.0,22.2,14.1,2.06,3.9,417,2
37.4,51.2,75.2,85.4,25.4,8.6,1.66,5.3,450,1
28.9,67.0,2.1,5.9,18.9,5.9,1.08,11.4,416,0
36.2,83.2,64.0,75.6,28.3,12.1,2.28,8.0,732,2
33.3,76.1,2.6,10.2,24.8,9.9,1.35,6.7,321,1
26.8,63.4,52.9,63.6,26.9,9.0,1.39,5.6,324,1
48.3,95.4,68.6,89.2,51.8,20.4,3.36,3.3,685,3
27.7,59.6,6.5,10.3,15.1,6.5,1.0,11.5,314,0
26.1,68.6,8.8,14.4,16.9,1.3,1.06,11.3,424,0
27.2,51.0,4.2,8.7,11.4,6.1,1.01,10.2,469,0
26.3,69.2,84.0,93.8,21.7,4.8,1.46,6.5,404,1
24.7,46.6,22.0,28.7,14.5,5.4,1.18,11.2,463,0
33.6,74.3,16.1,36.2,40.1,18.0,2.24,3.4,655,2
33.2,66.6,0.0,8.7,33.6,2.4,1.79,5.6,535,1
20.0,48.7,1.9,10.8,24.1,4.0,1.13,10.9,448,0
20.2,59.0,11.5,16.7,19.3,7.2,0.99,10.4,393,0
31.1,66.0,4.5,6.0,24.2,7.7,1.57,6.4,694,1
22.4,59.7,0.6,8.0,19.9,4.5,0.99,11.1,484,0
36.5,89.2,40.9,61.0,25.0,1.8,1.85,3.5,687,2
22.4,50.7,13.6,19.0,17.9,8.7,1.12,11.1,265,0
36.0,71.3,5.3,25.4,33.0,14.6,1.73,5.2,677,1
29.7,72.5,1.6,14.0,33.4,9.4,1.72,6.6,315,1
30.4,80.4,2.7,21.0,38.4,14.3,3.11,3.3,856,3
35.3,92.3,13.3,24.1,32.6,10.4,1.87,4.0,623,2
18.0,81.6,20.5,23.8,25.4,17.4,1.67,10.3,551,1
40.5,69.4,26.4,34.8,33.4,25.1,1.62,5.0,501,2
24.5,68.7,2.6,8.3,18.2,7.2,0.77,10.4,253,0
36.4,97.3,10.8,33.1,38.8,13.1,2.07,4.1,556,2
39.1,59.5,47.6,57.2,30.6,16.8,1.89,3.8,450,2
34.7,81.2,9.6,29.2,29.5,14.5,2.26,2.5,803,3
34.9,71.7,9.3,19.4,34.4,7.3,1.57,6.4,577,1
36.2,128.1,28.3,47.0,46.8,23.3,1.99,3.0,485,3
33.7,108.8,45.3,66.0,34.5,20.1,2.29,4.6,897,3
39.3,64.7,22.6,34.4,38.1,12.2,1.77,3.4,406,2
38.9,80.0,53.4,66.4,42.4,23.0,2.19,5.6,695,2
28.6,50.1,3.2,15.6,26.6,4.9,1.6,5.5,566,1
20.2,54.7,25.8,33.6,21.1,6.7,1.06,10.4,598,0
33.1,72.0,30.3,48.8,30.8,11.8,1.12,6.2,341,1
41.0,80.9,27.8,56.5,43.4,23.8,2.95,8.4,556,3
28.5,50.7,27.0,32.5,18.0,5.1,1.04,10.3,396,0
20.2,55.1,13.6,10.7,23.6,5.0,0.99,12.0,585,0
29.4,68.1,6.8,22.0,19.5,15.0,1.4,5.2,361,1
23.5,75.6,9.5,14.1,25.4,6.2,1.03,11.0,239,0
41.1,105.0,6.9,30.9,37.1,16.4,2.45,3.4,750,3
33.2,101.3,14.7,20.5,36.6,14.2,1.53,8.4,509,2
27.5,40.4,9.0,14.2,15.8,4.5,1.16,10.3,373,0
29.9,48.7,16.4,18.6,16.7,5.8,1.1,13.6,471,0
25.0,54.9,3.4,8.8,22.1,5.1,0.85,11.1,465,0
30.0,76.4,16.2,18.9,15.9,6.3,1.05,12.3,315,0
23.3,49.1,1.6,6.7,16.1,3.8,1.06,10.3,222,0
35.1,60.9,5.0,12.2,19.3,20.0,1.5,5.9,576,1
24.7,65.1,1.2,4.0,23.4,3.1,1.03,11.1,461,0
23.5,50.8,5.5,10.7,26.4,4.1,0.8,11.3,383,0
27.7,68.1,11.0,19.6,21.2,9.0,1.33,5.7,420,1
39.8,63.6,5.0,19.4,25.1,7.4,2.27,4.5,681,2
43.1,69.1,2.4,16.6,30.0,12.2,2.08,5.9,657,2
31.0,65.1,7.6,8.9,23.4,4.2,1.11,13.7,580,0
23.5,74.6,0.3,6.6,16.8,3.9,1.22,13.1,491,0
40.7,64.4,4.0,16.3,30.0,11.1,1.55,6.8,504,1
47.0,98.2,104.7,108.8,43.9,31.4,3.08,7.7,494,3
27.6,83.3,128.5,138.4,27.9,4.9,1.17,5.1,571,1
34.9,68.1,14.5,27.0,31.2,19.5,2.11,4.4,726,2
27.7,62.4,0.2,4.6,15.3,5.7,1.06,13.3,239,0
36.0,51.6,59.9,82.8,30.5,18.0,1.98,5.3,784,2
28.9,48.1,2.2,5.6,23.1,5.9,1.09,10.6,465,0
30.2,62.7,3.8,11.4,13.6,7.5,1.02,15.0,270,0
22.6,61.0,18.8,25.7,15.0,2.2,1.02,14.7,298,0
32.2,95.9,3.0,12.3,32.2,5.5,1.38,6.6,485,2
32.6,92.5,5.4,10.9,26.2,12.9,1.32,5.6,377,1
35.4,68.8,29.2,40.7,32.6,8.8,1.74,5.6,650,1
23.6,40.4,10.7,14.1,26.6,7.4,1.03,14.7,319,0
24.9,82.9,3.7,17.6,36.7,29.1,1.72,6.9,536,2
29.0,79.7,92.7,112.4,33.2,6.9,1.84,14.0,785,2
32.2,79.5,52.1,54.7,20.3,9.3,1.67,8.5,448,1
39.5,94.4,32.6,51.0,37.1,28.6,1.8,4.4,654,2
31.6,59.5,9.4,14.6,29.8,10.6,1.31,6.3,344,1
